name,Memorability,animate
00036541.jpg,0.564988,0
00036545.jpg,0.462241,0
00036555.jpg,0.490692,0
00036564.jpg,0.6835328,0
00036566.jpg,0.736942,1
00036579.jpg,0.569643,0
00036580.jpg,0.6875226,1
00036583.jpg,0.430346,0
00036585.jpg,0.5547372,0
00036593.jpg,0.759187,1
00036597.jpg,0.7358594,1
00036600.jpg,0.8960194,1
00036604.jpg,0.6129416,0
00036609.jpg,0.7937908,0
00036610.jpg,0.7107902,0
00036613.jpg,0.8129352,1
00036618.jpg,0.561666,0
00036623.jpg,0.6374292,0
00036634.jpg,0.5661596,0
00036635.jpg,0.7449158,1
00036636.jpg,0.7641212,0
00036639.jpg,0.6182748,0
00036655.jpg,0.9348,1
00036656.jpg,0.5325728,0
00036661.jpg,0.5405418,0
00036665.jpg,0.5259262,0
00036668.jpg,0.5724094,0
00036669.jpg,0.7501208,0
00036671.jpg,0.7410364,0
00036672.jpg,0.7011012,0
00036683.jpg,0.8367862,1
00036704.jpg,0.5703786,1
00036709.jpg,0.772988,0
00036710.jpg,0.7790312,1
00036712.jpg,0.6311316,0
00036725.jpg,0.6153574,0
00036741.jpg,0.5097798,1
00036744.jpg,0.8531276,0
00036746.jpg,0.5208376,0
00036766.jpg,0.6758206,0
00036782.jpg,0.6451102,0
00036785.jpg,0.7726194,0
00036791.jpg,0.8488266,0
00036799.jpg,0.566849,0
00036806.jpg,0.5320758,0
00036816.jpg,0.6393242,0
00036819.jpg,0.357578,0
00036822.jpg,0.7490168,0
00036825.jpg,0.634906,0
00036834.jpg,0.5787614,0
00036837.jpg,0.6706348,0
00036843.jpg,0.7905252,1
00036849.jpg,0.5301798,0
00036850.jpg,0.854902,1
00036854.jpg,0.692796,0
00036861.jpg,0.6493224,0
00036866.jpg,0.7564302,0
00036870.jpg,0.588175,0
00036871.jpg,0.5277488,0
00036874.jpg,0.4583956,0
00036888.jpg,0.8035712,0
00036893.jpg,0.6778472,0
00036894.jpg,0.610242,0
00036896.jpg,0.757857,0
00036898.jpg,0.5660044,0
00036904.jpg,0.629707,1
00036905.jpg,0.5035348,0
00036906.jpg,0.6108226,0
00036915.jpg,0.7632476,0
00036922.jpg,0.8567328,0
00036928.jpg,0.6839224,0
00036931.jpg,0.8972454,0
00036932.jpg,0.6069364,0
00036933.jpg,0.589183,0
00036935.jpg,0.6116524,0
00036939.jpg,0.6575926,0
00036946.jpg,0.5872388,0
00036950.jpg,0.699004,0
00036959.jpg,0.4606362,0
00036962.jpg,0.8194274,0
00036963.jpg,0.7467956,0
00036973.jpg,0.5989816,0
00036976.jpg,0.7041166,0
00036984.jpg,0.7519666,0
00036986.jpg,0.8825444,1
00036990.jpg,0.7337052,1
00036991.jpg,0.5921982,1
00036992.jpg,0.6030482,1
00036997.jpg,0.778059,0
00037006.jpg,0.7358092,1
00037007.jpg,0.7008256,0
00037017.jpg,0.7827816,1
00037021.jpg,0.6338764,0
00037023.jpg,0.778621,0
00037027.jpg,0.5758202,0
00037038.jpg,0.5544248,0
00037061.jpg,0.674739,0
00037063.jpg,0.7568974,0
00037065.jpg,0.8418704,0
00037072.jpg,0.4836882,0
00037075.jpg,0.7596236,0
00037092.jpg,0.6680382,0
00037096.jpg,0.823773,0
00037100.jpg,0.5849118,0
00037108.jpg,0.8154712,0
00037115.jpg,0.6150866,0
00037116.jpg,0.6455624,0
00037125.jpg,0.5648508,0
00037127.jpg,0.656972,0
00037128.jpg,0.8278376,0
00037131.jpg,0.733568,0
00037142.jpg,0.7826928,1
00037150.jpg,0.5559208,0
00037153.jpg,0.5056498,0
00037156.jpg,0.7381618,0
00037163.jpg,0.6893558,0
00037164.jpg,0.71374,0
00037168.jpg,0.8124476,0
00037189.jpg,0.7333656,0
00037190.jpg,0.8114386,0
00037192.jpg,0.5030428,0
00037195.jpg,0.5899952,0
00037205.jpg,0.4889418,0
00037209.jpg,0.5851536,0
00037211.jpg,0.6836988,0
00037215.jpg,0.523828,1
00037218.jpg,0.649688,0
00037219.jpg,0.544249,0
00037220.jpg,0.819448,1
00037242.jpg,0.8547522,0
00037258.jpg,0.6756494,1
00037267.jpg,0.6669728,0
00037268.jpg,0.9033332,0
00037276.jpg,0.8027412,0
00037278.jpg,0.5570562,0
00037281.jpg,0.7062094,0
00037285.jpg,0.5712434,0
00037295.jpg,0.6567148,0
00037299.jpg,0.77418,0
00037303.jpg,0.5450468,0
00037309.jpg,0.6775204,0
00037313.jpg,0.8527802,0
00037318.jpg,0.6410964,0
00037324.jpg,0.8640858,1
00037326.jpg,0.7666592,0
00037329.jpg,0.7226114,0
00037330.jpg,0.5432774,0
00037331.jpg,0.6966838,0
00037338.jpg,0.6080042,0
00037351.jpg,0.63218,0
00037368.jpg,0.7254762,0
00037373.jpg,0.717576,0
00037381.jpg,0.6413258,0
00037384.jpg,0.697874,1
00037404.jpg,0.5011654,0
00037406.jpg,0.7175156,0
00037415.jpg,0.8701668,1
00037424.jpg,0.6965338,0
00037426.jpg,0.6375848,0
00037428.jpg,0.6731092,0
00037430.jpg,0.4781982,0
00037436.jpg,0.661599,0
00037441.jpg,0.6752,0
00037449.jpg,0.6098316,0
00037461.jpg,0.7108226,0
00037462.jpg,0.6868124,0
00037463.jpg,0.751744,0
00037464.jpg,0.6725512,0
00037465.jpg,0.7552092,0
00037477.jpg,0.7734676,0
00037489.jpg,0.6422538,0
00037498.jpg,0.4368698,0
00037513.jpg,0.7689552,0
00037534.jpg,0.517616,0
00037535.jpg,0.6075948,0
00037554.jpg,0.675983,0
00037555.jpg,0.7585608,0
00037556.jpg,0.7223032,0
00037563.jpg,0.7181706,0
00037564.jpg,0.511119,0
00037567.jpg,0.840037,1
00037568.jpg,0.5911162,0
00037574.jpg,0.7049724,1
00037584.jpg,0.4777756,0
00037585.jpg,0.6675156,0
00037600.jpg,0.7600614,1
00037603.jpg,0.7360286,1
00037604.jpg,0.523481,0
00037605.jpg,0.6874254,1
00037608.jpg,0.514456,0
00037611.jpg,0.8276234,0
00037621.jpg,0.7465986,0
00037626.jpg,0.8429672,0
00037628.jpg,0.7448126,1
00037634.jpg,0.8403678,1
00037644.jpg,0.6478246,0
00037645.jpg,0.754264,1
00037647.jpg,0.6736226,1
00037661.jpg,0.8002366,1
00037666.jpg,0.6037848,1
00037669.jpg,0.6953928,0
00037675.jpg,0.618925,0
00037686.jpg,0.6944604,0
00037687.jpg,0.609005,0
00037694.jpg,0.7459878,0
00037708.jpg,0.6431434,0
00037716.jpg,0.5560068,0
00037732.jpg,0.7212846,0
00037749.jpg,0.8328364,1
00037753.jpg,0.727831,0
00037759.jpg,0.7051892,0
00037761.jpg,0.5242172,0
00037762.jpg,0.7243138,0
00037765.jpg,0.8060766,0
00037767.jpg,0.5574344,0
00037768.jpg,0.4241054,0
00037772.jpg,0.8043062,1
00037776.jpg,0.585783,1
00037781.jpg,0.6956218,0
00037788.jpg,0.9046,1
00037789.jpg,0.6034404,0
00037792.jpg,0.7916236,1
00037796.jpg,0.6902254,0
00037797.jpg,0.8368802,1
00037800.jpg,0.8742136,0
00037811.jpg,0.7787582,0
00037820.jpg,0.6080088,0
00037833.jpg,0.612779,0
00037834.jpg,0.7791962,0
00037842.jpg,0.7376182,0
00037853.jpg,0.7146674,1
00037862.jpg,0.7313134,0
00037875.jpg,0.6866356,0
00037878.jpg,0.823067,0
00037903.jpg,0.5189134,1
00037906.jpg,0.7012302,0
00037908.jpg,0.6321428,0
00037917.jpg,0.7560092,0
00037924.jpg,0.5912216,0
00037928.jpg,0.5851822,0
00037931.jpg,0.625976,0
00037936.jpg,0.6720982,0
00037940.jpg,0.8438634,0
00037949.jpg,0.667515,0
00037951.jpg,0.7880806,1
00037958.jpg,0.7621542,0
00037965.jpg,0.788037,0
00037966.jpg,0.684134,0
00037985.jpg,0.6599498,0
00037989.jpg,0.6402972,0
00037995.jpg,0.8489926,0
00037996.jpg,0.661664,0
00037999.jpg,0.7147392,0
00038004.jpg,0.827603,1
00038021.jpg,0.5694216,0
00038024.jpg,0.8052912,0
00038025.jpg,0.681301,1
00038034.jpg,0.6246032,0
00038041.jpg,0.5877036,1
00038042.jpg,0.6122094,0
00038044.jpg,0.6770834,0
00038045.jpg,0.564882,0
00038061.jpg,0.692046,0
00038065.jpg,0.6001108,0
00038067.jpg,0.5024112,0
00038076.jpg,0.5198522,0
00038078.jpg,0.7702374,0
00038080.jpg,0.5712946,0
00038085.jpg,0.6383256,0
00038089.jpg,0.564426,0
00038090.jpg,0.521261,0
00038094.jpg,0.866982,1
00038096.jpg,0.6390514,0
00038098.jpg,0.671459,0
00038101.jpg,0.3816182,0
00038106.jpg,0.899406,1
00038110.jpg,0.6165864,0
00038111.jpg,0.629179,0
00038117.jpg,0.6319574,0
00038126.jpg,0.6133686,0
00038129.jpg,0.7760838,0
00038130.jpg,0.641699,0
00038145.jpg,0.597181,0
00038148.jpg,0.608858,0
00038151.jpg,0.5352566,0
00038162.jpg,0.5499664,1
00038206.jpg,0.713585,0
00038210.jpg,0.72331,0
00038224.jpg,0.7110524,1
00038227.jpg,0.5237028,0
00038229.jpg,0.7161702,0
00038231.jpg,0.5100214,0
00038239.jpg,0.7346294,0
00038245.jpg,0.7445004,0
00038246.jpg,0.7030086,0
00038249.jpg,0.662692,0
00038251.jpg,0.6328784,0
00038254.jpg,0.688262,0
00038260.jpg,0.7339298,1
00038263.jpg,0.7112472,0
00038276.jpg,0.6365416,0
00038283.jpg,0.569461,0
00038290.jpg,0.923324,1
00038294.jpg,0.6324804,0
00038298.jpg,0.7129856,0
00038309.jpg,0.7893758,0
00038318.jpg,0.5118332,0
00038329.jpg,0.8785246,1
00038345.jpg,0.708923,0
00038356.jpg,0.5184414,0
00038365.jpg,0.63875,0
00038371.jpg,0.6292718,0
00038374.jpg,0.667845,0
00038384.jpg,0.4700836,0
00038392.jpg,0.6323314,0
00038393.jpg,0.708952,0
00038396.jpg,0.6732038,0
00038412.jpg,0.7939346,0
00038419.jpg,0.64415,0
00038421.jpg,0.5393006,0
00038424.jpg,0.780211,0
00038455.jpg,0.680107,0
00038457.jpg,0.8015566,1
00038460.jpg,0.6537464,0
00038463.jpg,0.5575984,0
00038476.jpg,0.7430048,0
00038477.jpg,0.7264854,0
00038489.jpg,0.6958774,0
00038498.jpg,0.6855738,0
00038499.jpg,0.5169642,1
00038512.jpg,0.6719748,0
00038516.jpg,0.74975,0
00038520.jpg,0.7021296,0
00038526.jpg,0.8381004,0
00038533.jpg,0.8253082,1
00038556.jpg,0.7272042,1
00038578.jpg,0.7904612,1
00038580.jpg,0.6594692,0
00038588.jpg,0.7370694,0
00038601.jpg,0.5622914,0
00038602.jpg,0.5788696,0
00038606.jpg,0.905097,1
00038613.jpg,0.5238642,0
00038619.jpg,0.8429974,1
00038620.jpg,0.6497792,0
00038627.jpg,0.7536932,0
00038637.jpg,0.6759902,0
00038641.jpg,0.6416928,1
00038648.jpg,0.5410348,1
00038654.jpg,0.8758432,0
00038660.jpg,0.6790066,1
00038667.jpg,0.6412908,0
00038671.jpg,0.7326398,0
00038694.jpg,0.5838126,0
00038697.jpg,0.6753214,0
00038699.jpg,0.619608,0
00038708.jpg,0.8264962,1
00038710.jpg,0.6613984,0
00038711.jpg,0.782598,0
00038714.jpg,0.6241212,0
00038731.jpg,0.6193232,0
00038737.jpg,0.8072946,1
00038745.jpg,0.5585418,1
00038746.jpg,0.8197832,1
00038747.jpg,0.7821444,1
00038763.jpg,0.6802844,0
00038765.jpg,0.5332122,1
00038771.jpg,0.8743404,1
00038775.jpg,0.7738392,1
00038776.jpg,0.8504326,1
00038777.jpg,0.8322022,1
00038784.jpg,0.8796916,0
00038785.jpg,0.869839,1
00038786.jpg,0.7000714,1
00038788.jpg,0.9636556,0
00038795.jpg,0.7132854,1
00038801.jpg,0.6319204,0
00038805.jpg,0.7890316,0
00038811.jpg,0.6728494,0
00038812.jpg,0.927393,0
00038820.jpg,0.641929,0
00038822.jpg,0.8726112,0
00038842.jpg,0.766112,1
00038846.jpg,0.5590818,1
00038851.jpg,0.814458,1
00038858.jpg,0.6530874,1
00038864.jpg,0.8342008,1
00038865.jpg,0.7417206,1
00038866.jpg,0.7845304,1
00038868.jpg,0.567928,0
00038869.jpg,0.6642344,0
00038872.jpg,0.7503944,1
00038873.jpg,0.6794434,1
00038874.jpg,0.8142984,1
00038889.jpg,0.6535716,1
00038890.jpg,0.7534114,1
00038891.jpg,0.7161314,1
00038894.jpg,0.5056152,0
00038900.jpg,0.765349,0
00038901.jpg,0.763764,1
00038904.jpg,0.616188,1
00038908.jpg,0.7899154,0
00038910.jpg,0.6979454,1
00038917.jpg,0.6372408,1
00038921.jpg,0.7411508,1
00038932.jpg,0.7891926,0
00038933.jpg,0.6438664,1
00038935.jpg,0.8520134,1
00038937.jpg,0.7602442,1
00038940.jpg,0.7862092,0
00038944.jpg,0.6452726,1
00038955.jpg,0.6876082,0
00038956.jpg,0.7366796,0
00038958.jpg,0.7458938,1
00038959.jpg,0.7968524,1
00038960.jpg,0.7269734,1
00038961.jpg,0.7870152,1
00038963.jpg,0.7232608,0
00038965.jpg,0.8494932,1
00038966.jpg,0.5711764,1
00038967.jpg,0.5670854,1
00038975.jpg,0.8339852,0
00038978.jpg,0.686395,1
00038980.jpg,0.7436592,0
00038982.jpg,0.9348366,0
00038984.jpg,0.7674434,1
00038988.jpg,0.9434846,0
00038990.jpg,0.695296,0
00039000.jpg,0.7907942,0
00039006.jpg,0.614219,1
00039010.jpg,0.5303172,0
00039012.jpg,0.5368566,0
00039018.jpg,0.7381658,0
00039028.jpg,0.7054724,1
00039034.jpg,0.6838286,0
00039041.jpg,0.692392,0
00039045.jpg,0.8287576,0
00039049.jpg,0.7173214,1
00039050.jpg,0.7260234,1
00039051.jpg,0.770517,0
00039052.jpg,0.8427134,1
00039055.jpg,0.6486368,1
00039058.jpg,0.7576458,0
00039061.jpg,0.7142454,1
00039066.jpg,0.8421184,1
00039069.jpg,0.7845082,1
00039079.jpg,0.6821926,0
00039081.jpg,0.647766,1
00039096.jpg,0.783167,1
00039097.jpg,0.8590804,0
00039100.jpg,0.612727,1
00039102.jpg,0.7906996,1
00039111.jpg,0.8603174,1
00039113.jpg,0.7000794,0
00039119.jpg,0.6365444,1
00039122.jpg,0.7012264,1
00039123.jpg,0.8700858,1
00039124.jpg,0.6945456,1
00039127.jpg,0.8683002,0
00039133.jpg,0.7966184,1
00039135.jpg,0.8304056,1
00039142.jpg,0.5790356,1
00039144.jpg,0.8255782,0
00039145.jpg,0.6719072,1
00039146.jpg,0.785198,0
00039147.jpg,0.5852612,1
00039152.jpg,0.639639,1
00039156.jpg,0.789462,0
00039158.jpg,0.5436438,0
00039162.jpg,0.67501,1
00039163.jpg,0.716693,0
00039179.jpg,0.680489,1
00039187.jpg,0.7766182,0
00039192.jpg,0.6317788,0
00039195.jpg,0.710105,0
00039204.jpg,0.8598432,1
00039209.jpg,0.5995058,0
00039212.jpg,0.8087772,1
00039213.jpg,0.613412,1
00039222.jpg,0.555562,0
00039225.jpg,0.6967062,0
00039227.jpg,0.8813054,1
00039229.jpg,0.4014782,0
00039231.jpg,0.66529,1
00039232.jpg,0.7260932,1
00039233.jpg,0.7781386,0
00039234.jpg,0.8438324,1
00039236.jpg,0.7362632,1
00039239.jpg,0.723445,1
00039251.jpg,0.833117,0
00039259.jpg,0.8126186,0
00039262.jpg,0.8816554,1
00039263.jpg,0.7331302,0
00039265.jpg,0.8091728,0
00039271.jpg,0.7088058,1
00039272.jpg,0.7467176,0
00039275.jpg,0.6653368,1
00039281.jpg,0.8745564,1
00039282.jpg,0.7737482,1
00039287.jpg,0.557704,1
00039292.jpg,0.5220608,1
00039295.jpg,0.6498072,1
00039296.jpg,0.7111656,1
00039304.jpg,0.6265448,1
00039309.jpg,0.6936486,1
00039314.jpg,0.833446,1
00039317.jpg,0.7595712,0
00039320.jpg,0.6078662,1
00039326.jpg,0.6604348,0
00039328.jpg,0.8416808,1
00039333.jpg,0.771697,1
00039334.jpg,0.7513026,1
00039349.jpg,0.722258,1
00039351.jpg,0.7013466,0
00039352.jpg,0.595737,1
00039355.jpg,0.67751,1
00039357.jpg,0.9128166,0
00039358.jpg,0.6908168,0
00039360.jpg,0.818524,1
00039372.jpg,0.6085186,1
00039373.jpg,0.7046362,0
00039377.jpg,0.741725,1
00039378.jpg,0.665195,1
00039381.jpg,0.8526416,1
00039390.jpg,0.7069552,0
00039392.jpg,0.5562792,1
00039404.jpg,0.5414278,1
00039409.jpg,0.6696262,0
00039415.jpg,0.8052642,1
00039417.jpg,0.5555282,1
00039435.jpg,0.6807372,1
00039436.jpg,0.8708914,0
00039445.jpg,0.8001954,1
00039458.jpg,0.7966802,0
00039460.jpg,0.8286518,1
00039462.jpg,0.5965274,1
00039468.jpg,0.9359416,0
00039478.jpg,0.7080098,0
00039489.jpg,0.6394536,0
00039490.jpg,0.7788024,1
00039491.jpg,0.6690898,0
00039492.jpg,0.7136956,1
00039494.jpg,0.9283964,1
00039496.jpg,0.7990722,1
00039499.jpg,0.6037778,1
00039501.jpg,0.8508608,1
00039513.jpg,0.751701,0
00039517.jpg,0.7747388,1
00039529.jpg,0.8009564,0
00039533.jpg,0.734924,0
00039534.jpg,0.7026458,0
00039541.jpg,0.654947,1
00039544.jpg,0.700418,1
00039549.jpg,0.7806748,1
00039567.jpg,0.6543556,1
00039571.jpg,0.7915162,0
00039590.jpg,0.842432,0
00039602.jpg,0.7107142,0
00039613.jpg,0.7293656,1
00039621.jpg,0.5281896,1
00039623.jpg,0.6217948,1
00039624.jpg,0.6898814,1
00039625.jpg,0.58851,1
00039627.jpg,0.8121756,1
00039630.jpg,0.72049,0
00039636.jpg,0.6932162,1
00039648.jpg,0.7338756,0
00039653.jpg,0.7730472,0
00039660.jpg,0.755649,1
00039675.jpg,0.6211078,1
00039681.jpg,0.6082726,1
00039682.jpg,0.6975924,0
00039688.jpg,0.6372364,1
00039694.jpg,0.8690756,1
00039695.jpg,0.7948164,0
00039696.jpg,0.651961,1
00039697.jpg,0.7740392,0
00039701.jpg,0.633306,0
00039704.jpg,0.708228,1
00039705.jpg,0.7706782,1
00039708.jpg,0.6339052,0
00039720.jpg,0.737736,1
00039724.jpg,0.8798048,1
00039727.jpg,0.8362546,1
00039728.jpg,0.8116806,0
00039734.jpg,0.9080546,0
00039739.jpg,0.6524274,1
00039742.jpg,0.5736124,0
00039743.jpg,0.6912816,1
00039747.jpg,0.816038,1
00039750.jpg,0.6874912,0
00039760.jpg,0.6930642,1
00039774.jpg,0.8874956,0
00039777.jpg,0.9897166,1
00039780.jpg,0.7256826,1
00039786.jpg,0.8175146,0
00039789.jpg,0.654979,1
00039791.jpg,0.8164614,1
00039803.jpg,0.7656612,1
00039824.jpg,0.7679222,1
00039829.jpg,0.6730542,1
00039830.jpg,0.7935512,0
00039831.jpg,0.5592678,1
00039835.jpg,0.8105838,0
00039839.jpg,0.810608,1
00039846.jpg,0.733754,0
00039850.jpg,0.8687856,1
00039854.jpg,0.6272048,1
00039860.jpg,0.9283222,0
00039865.jpg,0.7384422,0
00039880.jpg,0.4743466,0
00039881.jpg,0.7270452,1
00039884.jpg,0.5498862,0
00039887.jpg,0.8876376,0
00039894.jpg,0.7556708,0
00039898.jpg,0.5608976,1
00039908.jpg,0.7944292,1
00039914.jpg,0.7301104,0
00039916.jpg,0.8553716,0
00039921.jpg,0.8981954,0
00039924.jpg,0.6430296,1
00039925.jpg,0.63175,0
00039926.jpg,0.6847672,1
00039929.jpg,0.7445736,1
00039944.jpg,0.6687534,1
00039948.jpg,0.8377116,0
00039950.jpg,0.7868174,0
00039958.jpg,0.7019682,0
00039965.jpg,0.812672,1
00039967.jpg,0.7315484,1
00039968.jpg,0.5809652,0
00039975.jpg,0.8410306,0
00039979.jpg,0.816589,1
00039981.jpg,0.5873608,1
00039982.jpg,0.7863846,0
00039986.jpg,0.8415936,0
00039988.jpg,0.6246824,1
00039989.jpg,0.598149,1
00039995.jpg,0.7237166,1
00039998.jpg,0.7391128,1
00040003.jpg,0.7473914,0
00040007.jpg,0.701224,0
00040010.jpg,0.7770006,1
00040027.jpg,0.8070606,0
00040036.jpg,0.4910458,0
00040037.jpg,0.7029318,1
00040042.jpg,0.6997498,1
00040066.jpg,0.8217796,1
00040068.jpg,0.7352918,0
00040069.jpg,0.823753,1
00040080.jpg,0.5475642,0
00040081.jpg,0.8340236,1
00040083.jpg,0.7985616,0
00040087.jpg,0.7191254,1
00040090.jpg,0.7205586,0
00040093.jpg,0.6922748,1
00040094.jpg,0.6534784,0
00040095.jpg,0.71396,1
00040098.jpg,0.8326662,1
00040110.jpg,0.7467254,1
00040120.jpg,0.7661888,1
00040123.jpg,0.6870464,0
00040131.jpg,0.678474,1
00040134.jpg,0.5650368,1
00040139.jpg,0.8353306,1
00040157.jpg,0.6954874,0
00040158.jpg,0.7403116,1
00040159.jpg,0.8892278,1
00040166.jpg,0.7154952,0
00040174.jpg,0.632577,1
00040177.jpg,0.84152,1
00040186.jpg,0.6074878,1
00040187.jpg,0.7079112,1
00040203.jpg,0.656049,1
00040213.jpg,0.6399422,1
00040216.jpg,0.5189116,1
00040218.jpg,0.7763542,1
00040223.jpg,0.6841796,0
00040227.jpg,0.595987,0
00040229.jpg,0.7147498,1
00040235.jpg,0.783647,0
00040240.jpg,0.7099656,0
00040253.jpg,0.6952364,0
00040254.jpg,0.7479216,1
00040258.jpg,0.5495648,1
00040259.jpg,0.7579124,1
00040262.jpg,0.858015,0
00040263.jpg,0.8179924,1
00040266.jpg,0.7725636,1
00040273.jpg,0.5700338,1
00040277.jpg,0.5312684,1
00040280.jpg,0.6627398,1
00040281.jpg,0.6546724,1
00040293.jpg,0.6251436,1
00040296.jpg,0.8156518,1
00040297.jpg,0.7245222,1
00040304.jpg,0.706111,1
00040308.jpg,0.8092862,1
00040317.jpg,0.5758476,0
00040324.jpg,0.8432098,1
00040328.jpg,0.6699042,1
00040333.jpg,0.6461074,1
00040334.jpg,0.7732414,1
00040336.jpg,0.7214116,0
00040351.jpg,0.793904,1
00040356.jpg,0.8166098,1
00040360.jpg,0.6362294,0
00040361.jpg,0.5838046,0
00040367.jpg,0.5874228,0
00040368.jpg,0.7698604,0
00040377.jpg,0.817232,0
00040379.jpg,0.85472,0
00040392.jpg,0.8210872,1
00040393.jpg,0.6521118,0
00040395.jpg,0.818865,1
00040396.jpg,0.7881418,1
00040397.jpg,0.7433444,1
00040398.jpg,0.7768888,0
00040399.jpg,0.5692316,1
00040400.jpg,0.7300748,1
00040403.jpg,0.7088594,1
00040405.jpg,0.8873524,1
00040406.jpg,0.6374222,1
00040415.jpg,0.8022054,1
00040433.jpg,0.8111914,0
00040438.jpg,0.8027862,1
00040440.jpg,0.8833194,0
00040446.jpg,0.7846736,1
00040448.jpg,0.650195,1
00040459.jpg,0.6668506,1
00040466.jpg,0.6574264,0
00040467.jpg,0.6639188,1
00040476.jpg,0.796195,1
00040477.jpg,0.811484,1
00040479.jpg,0.746038,0
00040483.jpg,0.7006334,0
00040485.jpg,0.6539106,1
00040488.jpg,0.799019,1
00040492.jpg,0.7610586,0
00040509.jpg,0.8032474,0
00040518.jpg,0.828547,0
00040519.jpg,0.6601516,0
00040523.jpg,0.8065656,0
00040531.jpg,0.7005908,1
00040538.jpg,0.6661648,1
00040541.jpg,0.963955,1
00040542.jpg,0.6843714,1
00040559.jpg,0.7308946,0
00040563.jpg,0.6348592,0
00040586.jpg,0.8530694,0
00040591.jpg,0.6599584,0
00040592.jpg,0.7890928,1
00040594.jpg,0.8579054,1
00040597.jpg,0.790553,0
00040599.jpg,0.6953566,1
00040602.jpg,0.7777284,1
00040603.jpg,0.644845,1
00040608.jpg,0.707648,1
00040610.jpg,0.7326774,0
00040612.jpg,0.6438472,0
00040618.jpg,0.8183298,0
00040626.jpg,0.8604198,0
00040643.jpg,0.7761698,0
00040659.jpg,0.6413788,1
00040669.jpg,0.6991452,0
00040673.jpg,0.6230884,1
00040674.jpg,0.7838478,0
00040687.jpg,0.7671576,1
00040689.jpg,0.777018,1
00040692.jpg,0.614689,0
00040696.jpg,0.6214986,1
00040697.jpg,0.7977884,0
00040698.jpg,0.8012908,0
00040703.jpg,0.5714028,0
00040704.jpg,0.7974814,1
00040712.jpg,0.6144138,0
00040714.jpg,0.8004068,0
00040720.jpg,0.824449,0
00040727.jpg,0.66528,1
00040728.jpg,0.6790766,0
00040741.jpg,0.7316644,0
00040745.jpg,0.807904,1
00040746.jpg,0.8033736,0
00040750.jpg,0.8297246,1
00040751.jpg,0.8133988,1
00040752.jpg,0.5883358,1
00040766.jpg,0.8359118,0
00040767.jpg,0.8908752,0
00040768.jpg,0.6517544,1
00040770.jpg,0.7049798,0
00040773.jpg,0.7084108,1
00040779.jpg,0.7543576,0
00040783.jpg,0.7018238,1
00040788.jpg,0.8993902,1
00040790.jpg,0.6505426,0
00040791.jpg,0.5559326,1
00040797.jpg,0.7009782,0
00040800.jpg,0.8456388,0
00040806.jpg,0.7504378,1
00040810.jpg,0.8211968,1
00040811.jpg,0.6781586,1
00040816.jpg,0.8064718,1
00040818.jpg,0.7113492,1
00040820.jpg,0.8172964,1
00040828.jpg,0.8425654,0
00040838.jpg,0.6670174,0
00040847.jpg,0.649906,0
00040852.jpg,0.7291424,0
00040853.jpg,0.6256714,1
00040864.jpg,0.80283,1
00040865.jpg,0.8055694,0
00040866.jpg,0.7532058,1
00040874.jpg,0.7587574,0
00040876.jpg,0.7567592,0
00040879.jpg,0.7090386,0
00040886.jpg,0.666818,0
00040887.jpg,0.8820492,0
00040888.jpg,0.6467344,1
00040889.jpg,0.699606,0
00040891.jpg,0.7467888,1
00040892.jpg,0.6936862,1
00040903.jpg,0.6068574,1
00040905.jpg,0.8791168,0
00040908.jpg,0.7471568,0
00040923.jpg,0.7418942,1
00040924.jpg,0.5705734,1
00040940.jpg,0.7999484,1
00040950.jpg,0.7149892,1
00040953.jpg,0.659683,1
00040957.jpg,0.7545008,0
00040960.jpg,0.7630082,1
00040961.jpg,0.7673112,1
00040966.jpg,0.897036,0
00040973.jpg,0.9165738,1
00040974.jpg,0.5851286,0
00040975.jpg,0.8010218,0
00040976.jpg,0.7636978,1
00040983.jpg,0.7404902,0
00040986.jpg,0.6721554,0
00040990.jpg,0.7568824,1
00040992.jpg,0.9455334,0
00040994.jpg,0.9026616,0
00040995.jpg,0.9119994,1
00041004.jpg,0.6183646,1
00041016.jpg,0.7218956,0
00041017.jpg,0.7606148,1
00041023.jpg,0.7001648,1
00041025.jpg,0.7245378,1
00041033.jpg,0.7560546,0
00041043.jpg,0.8378548,1
00041044.jpg,0.903038,0
00041046.jpg,0.7085394,0
00041053.jpg,0.6317048,1
00041054.jpg,0.650028,1
00041059.jpg,0.671361,0
00041062.jpg,0.900316,1
00041064.jpg,0.5377598,1
00041066.jpg,0.7724462,1
00041067.jpg,0.7017388,1
00041071.jpg,0.749874,0
00041072.jpg,0.8778054,1
00041076.jpg,0.8061482,0
00041089.jpg,0.6483842,0
00041090.jpg,0.7273174,0
00041095.jpg,0.6740058,0
00041097.jpg,0.7727364,1
00041098.jpg,0.7264224,1
00041103.jpg,0.7128072,1
00041105.jpg,0.76407,1
00041106.jpg,0.7683694,0
00041110.jpg,0.770843,0
00041123.jpg,0.6975176,1
00041129.jpg,0.6050972,1
00041134.jpg,0.8300462,1
00041140.jpg,0.8742834,1
00041147.jpg,0.9019448,0
00041151.jpg,0.7924414,1
00041158.jpg,0.7022194,0
00041162.jpg,0.7757744,0
00041163.jpg,0.5652644,1
00041167.jpg,0.8581182,0
00041175.jpg,0.7558338,1
00041181.jpg,0.608097,1
00041184.jpg,0.7089194,0
00041186.jpg,0.8124282,0
00041192.jpg,0.9662468,0
